,match_id,radiant_team,dire_team
58,8601045086,"[70, 136, 13, 129, 30]","[74, 96, 123, 8, 128]"
59,8601045005,"[108, 86, 8, 26, 7]","[68, 71, 135, 46, 35]"
60,8601044878,"[126, 8, 63, 14, 39]","[26, 65, 105, 46, 17]"
61,8601044858,"[94, 89, 145, 79, 28]","[137, 75, 97, 12, 11]"
62,8601044854,"[107, 2, 14, 68, 46]","[26, 71, 73, 70, 39]"
63,8601044787,"[138, 35, 34, 73, 26]","[110, 96, 31, 129, 93]"
64,8601044786,"[87, 7, 96, 46, 106]","[52, 135, 31, 49, 26]"
65,8601044765,"[8, 83, 17, 79, 7]","[90, 22, 98, 81, 53]"
66,8601044734,"[53, 67, 68, 75, 99]","[105, 97, 104, 42, 5]"
67,8601044722,"[58, 37, 2, 72, 53]","[93, 47, 31, 99, 50]"
68,8601044721,"[35, 57, 54, 79, 62]","[20, 74, 28, 105, 63]"
69,8601044675,"[39, 75, 21, 62, 145]","[114, 52, 8, 87, 77]"
70,8601044673,"[8, 27, 16, 65, 14]","[26, 40, 70, 135, 35]"
71,8601044610,"[36, 81, 35, 105, 20]","[44, 22, 14, 39, 2]"
72,8601044568,"[17, 47, 135, 67, 128]","[64, 2, 35, 70, 39]"
73,8601044481,"[74, 18, 137, 84, 104]","[39, 63, 6, 100, 86]"
74,8601044419,"[30, 26, 35, 96, 12]","[93, 21, 18, 97, 50]"
75,8601044403,"[36, 95, 137, 90, 85]","[49, 30, 7, 14, 34]"
76,8601044312,"[3, 22, 69, 73, 47]","[74, 88, 85, 6, 39]"
77,8601044281,"[83, 48, 75, 10, 135]","[112, 129, 53, 109, 39]"
78,8601044124,"[97, 70, 42, 35, 50]","[105, 93, 2, 88, 87]"
79,8601044089,"[97, 100, 79, 7, 145]","[37, 10, 101, 18, 104]"
80,8601044081,"[114, 23, 136, 68, 7]","[64, 1, 97, 74, 27]"
81,8601043913,"[27, 16, 70, 23, 78]","[74, 84, 94, 26, 79]"
82,8601043906,"[53, 13, 102, 101, 8]","[84, 86, 18, 36, 103]"
83,8601043825,"[2, 66, 7, 70, 65]","[49, 31, 79, 35, 8]"
84,8601043785,"[101, 68, 98, 82, 77]","[56, 38, 37, 17, 14]"
85,8601043669,"[106, 70, 14, 98, 126]","[7, 84, 49, 100, 74]"
86,8601043580,"[57, 46, 99, 3, 111]","[49, 26, 114, 1, 21]"
87,8601043559,"[135, 94, 119, 53, 14]","[15, 17, 64, 31, 109]"
88,8601043551,"[92, 36, 8, 51, 112]","[128, 126, 10, 113, 64]"
89,8601043534,"[25, 7, 108, 6, 39]","[86, 95, 26, 74, 2]"
90,8601043511,"[30, 129, 106, 8, 14]","[28, 79, 100, 53, 39]"
91,8601043259,"[28, 73, 36, 9, 94]","[65, 86, 39, 98, 6]"
92,8601043258,"[57, 39, 2, 72, 51]","[49, 76, 20, 75, 83]"
93,8601043143,"[100, 40, 84, 101, 53]","[36, 7, 45, 120, 8]"
94,8601043097,"[56, 74, 2, 59, 37]","[13, 67, 30, 104, 101]"
95,8601043089,"[101, 33, 46, 64, 22]","[39, 27, 70, 74, 7]"
96,8601043028,"[135, 137, 75, 51, 1]","[53, 9, 40, 49, 5]"
97,8601043008,"[63, 53, 98, 135, 119]","[97, 52, 70, 83, 14]"
98,8601042982,"[20, 33, 53, 41, 73]","[76, 75, 135, 44, 26]"
99,8601042927,"[35, 110, 19, 12, 22]","[8, 50, 45, 47, 74]"
0,8601042903,"[48, 129, 123, 30, 47]","[59, 40, 2, 63, 36]"
1,8601042817,"[61, 91, 128, 36, 77]","[14, 111, 7, 12, 39]"
2,8601042773,"[26, 105, 97, 41, 120]","[4, 17, 31, 53, 86]"
3,8601042753,"[11, 98, 88, 114, 108]","[39, 2, 18, 22, 100]"
4,8601042494,"[57, 7, 8, 135, 40]","[87, 15, 14, 21, 103]"
5,8601042470,"[47, 62, 109, 137, 40]","[30, 2, 17, 64, 67]"
6,8601042383,"[100, 101, 4, 90, 36]","[73, 70, 74, 20, 64]"
7,8601042297,"[64, 86, 11, 12, 38]","[41, 85, 98, 68, 101]"
8,8601042253,"[14, 8, 35, 79, 29]","[39, 6, 59, 136, 7]"
9,8601042193,"[87, 11, 128, 21, 90]","[120, 15, 7, 59, 53]"
10,8601042033,"[79, 8, 104, 26, 114]","[53, 51, 39, 40, 71]"
11,8601041995,"[52, 41, 88, 30, 104]","[129, 68, 35, 102, 34]"
12,8601041964,"[34, 128, 104, 7, 1]","[28, 41, 126, 94, 26]"
13,8601041919,"[71, 45, 34, 35, 84]","[128, 145, 52, 69, 27]"
14,8601041863,"[114, 55, 12, 36, 91]","[120, 37, 47, 138, 84]"
15,8601041816,"[1, 123, 126, 14, 47]","[49, 11, 104, 5, 22]"
16,8601041743,"[71, 8, 126, 53, 92]","[55, 10, 113, 111, 110]"
17,8601041714,"[121, 2, 33, 53, 100]","[76, 64, 28, 37, 8]"
18,8601041712,"[72, 45, 28, 74, 106]","[12, 96, 86, 27, 114]"
19,8601041693,"[86, 8, 74, 126, 42]","[3, 79, 13, 6, 28]"
20,8601041672,"[74, 27, 101, 8, 28]","[97, 51, 20, 137, 53]"
21,8601041665,"[2, 64, 70, 106, 128]","[85, 32, 100, 114, 27]"
22,8601041658,"[20, 86, 94, 12, 40]","[138, 49, 54, 79, 97]"
23,8601041461,"[47, 99, 91, 34, 7]","[2, 74, 67, 30, 14]"
24,8601041331,"[63, 1, 20, 102, 126]","[6, 7, 53, 81, 100]"
25,8601041320,"[135, 39, 31, 49, 62]","[35, 30, 54, 14, 23]"
26,8601041210,"[14, 72, 47, 129, 64]","[29, 63, 128, 74, 100]"
27,8601041115,"[95, 123, 26, 60, 110]","[106, 22, 2, 1, 104]"
28,8601041076,"[77, 7, 64, 11, 70]","[46, 120, 86, 2, 51]"
29,8601040880,"[97, 80, 27, 7, 110]","[8, 105, 86, 99, 21]"
30,8601040827,"[135, 40, 43, 41, 86]","[35, 48, 14, 65, 2]"
31,8601040718,"[97, 40, 1, 53, 105]","[128, 85, 46, 14, 68]"
32,8601040697,"[10, 83, 22, 107, 2]","[8, 86, 39, 7, 79]"
33,8601040637,"[64, 60, 39, 8, 47]","[101, 70, 110, 100, 128]"
34,8601040629,"[21, 30, 8, 58, 28]","[22, 14, 71, 74, 128]"
35,8601040624,"[31, 8, 27, 32, 39]","[72, 64, 96, 86, 22]"
36,8601040621,"[8, 110, 40, 27, 74]","[20, 47, 9, 105, 26]"
37,8601040564,"[26, 128, 102, 6, 59]","[72, 64, 96, 22, 39]"
38,8601040545,"[65, 123, 28, 53, 3]","[59, 94, 86, 36, 5]"
39,8601040430,"[40, 68, 72, 62, 137]","[54, 64, 39, 104, 123]"
40,8601040405,"[4, 13, 35, 84, 72]","[21, 105, 22, 53, 14]"
41,8601040359,"[81, 20, 64, 67, 14]","[26, 50, 70, 7, 2]"
42,8601040357,"[21, 52, 71, 87, 12]","[56, 49, 129, 45, 68]"
43,8601040313,"[14, 26, 135, 74, 46]","[27, 13, 86, 96, 136]"
44,8601040224,"[64, 72, 96, 120, 22]","[39, 86, 44, 126, 119]"
45,8601040012,"[77, 106, 31, 27, 72]","[119, 17, 37, 14, 8]"
46,8601039965,"[11, 1, 64, 100, 30]","[136, 19, 71, 41, 7]"
47,8601039901,"[80, 79, 51, 109, 14]","[106, 101, 104, 145, 119]"
48,8601039879,"[12, 40, 129, 1, 86]","[8, 52, 5, 84, 13]"
49,8601039878,"[7, 64, 109, 14, 76]","[119, 135, 53, 51, 8]"
50,8601039826,"[38, 64, 47, 88, 110]","[138, 72, 36, 37, 97]"
51,8601039730,"[114, 63, 129, 75, 21]","[104, 128, 71, 137, 8]"
52,8601039719,"[46, 64, 25, 75, 73]","[39, 8, 38, 47, 26]"
53,8601039650,"[65, 109, 106, 2, 25]","[26, 137, 10, 21, 49]"
54,8601039621,"[39, 123, 93, 18, 14]","[17, 112, 28, 37, 49]"
55,8601039592,"[72, 109, 26, 29, 39]","[129, 14, 54, 40, 82]"
56,8601039579,"[84, 19, 70, 49, 11]","[123, 93, 114, 42, 128]"
57,8601039509,"[87, 70, 112, 59, 60]","[126, 27, 53, 19, 71]"
58,8601039493,"[16, 93, 14, 47, 50]","[96, 74, 101, 39, 40]"
59,8601039473,"[8, 47, 135, 25, 64]","[66, 84, 14, 12, 59]"
60,8601039418,"[104, 114, 38, 86, 37]","[5, 94, 27, 129, 14]"
61,8601039348,"[26, 98, 40, 54, 104]","[93, 13, 73, 111, 123]"
62,8601039288,"[72, 7, 45, 61, 11]","[30, 112, 36, 2, 53]"
63,8601039184,"[49, 75, 103, 22, 98]","[27, 97, 55, 26, 70]"
64,8601039169,"[23, 36, 98, 63, 44]","[33, 20, 4, 79, 74]"
65,8601039168,"[56, 3, 53, 31, 102]","[87, 5, 74, 8, 136]"
66,8601039166,"[94, 63, 96, 62, 113]","[11, 70, 2, 64, 40]"
67,8601039116,"[49, 73, 100, 31, 70]","[14, 36, 128, 42, 93]"
68,8601039101,"[135, 32, 12, 108, 39]","[68, 1, 21, 129, 74]"
69,8601039035,"[40, 35, 63, 34, 74]","[104, 41, 39, 1, 114]"
70,8601039030,"[47, 110, 45, 32, 7]","[73, 30, 26, 60, 102]"
71,8601038974,"[93, 40, 86, 28, 26]","[96, 54, 75, 5, 17]"
72,8601038908,"[126, 8, 68, 96, 7]","[137, 136, 49, 40, 2]"
73,8601038895,"[120, 131, 40, 135, 72]","[111, 104, 74, 123, 102]"
74,8601038719,"[145, 75, 20, 71, 1]","[64, 100, 110, 39, 25]"
75,8601038607,"[137, 54, 26, 119, 36]","[14, 29, 59, 37, 49]"
76,8601038576,"[28, 49, 136, 64, 75]","[44, 57, 40, 120, 26]"
77,8601038573,"[22, 77, 1, 37, 68]","[126, 97, 70, 74, 30]"
78,8601038558,"[7, 8, 83, 119, 14]","[28, 35, 72, 22, 33]"
79,8601038404,"[74, 27, 18, 110, 101]","[14, 45, 11, 53, 34]"
80,8601038389,"[87, 123, 128, 70, 28]","[86, 39, 23, 26, 6]"
81,8601038387,"[45, 76, 94, 96, 26]","[64, 100, 109, 135, 86]"
82,8601038364,"[7, 28, 72, 86, 123]","[9, 58, 53, 11, 14]"
83,8601038363,"[11, 131, 26, 84, 42]","[129, 39, 27, 35, 104]"
84,8601038340,"[83, 138, 109, 44, 16]","[26, 108, 12, 107, 64]"
85,8601038216,"[104, 47, 6, 7, 75]","[114, 9, 26, 102, 2]"
86,8601038200,"[119, 102, 79, 104, 12]","[121, 42, 46, 11, 14]"
87,8601038178,"[39, 64, 36, 105, 41]","[128, 62, 28, 120, 6]"
88,8601037932,"[87, 88, 38, 84, 67]","[55, 21, 39, 26, 7]"
89,8601037872,"[98, 86, 64, 94, 15]","[102, 35, 58, 1, 5]"
90,8601037866,"[26, 86, 129, 136, 39]","[53, 67, 71, 49, 40]"
91,8601037746,"[3, 39, 123, 20, 18]","[17, 106, 5, 86, 14]"
92,8601037723,"[41, 76, 40, 101, 98]","[10, 102, 129, 31, 14]"
93,8601037701,"[105, 87, 70, 52, 98]","[14, 72, 129, 91, 34]"
94,8601037658,"[137, 84, 50, 4, 74]","[20, 86, 39, 71, 12]"
95,8601037641,"[72, 17, 38, 51, 87]","[106, 128, 54, 108, 62]"
96,8601037553,"[128, 8, 71, 37, 65]","[30, 22, 2, 95, 53]"
97,8601037545,"[86, 49, 75, 145, 94]","[45, 91, 136, 106, 72]"
98,8601037445,"[95, 1, 120, 62, 113]","[44, 64, 86, 129, 84]"
99,8601037400,"[129, 31, 54, 97, 128]","[22, 1, 74, 87, 55]"
0,8601037379,"[8, 101, 49, 107, 102]","[136, 47, 72, 30, 14]"
1,8601037241,"[72, 84, 100, 39, 5]","[68, 2, 70, 14, 74]"
2,8601037237,"[128, 70, 106, 11, 21]","[53, 59, 87, 84, 104]"
3,8601037223,"[30, 123, 70, 29, 86]","[25, 72, 14, 84, 129]"
4,8601037203,"[95, 74, 29, 112, 128]","[71, 2, 26, 52, 72]"
5,8601037153,"[52, 8, 20, 16, 5]","[145, 14, 21, 64, 137]"
6,8601037125,"[70, 79, 128, 11, 2]","[28, 92, 88, 34, 53]"
7,8601037122,"[44, 15, 48, 7, 27]","[1, 105, 84, 66, 36]"
8,8601037068,"[20, 16, 55, 62, 6]","[137, 59, 12, 37, 97]"
9,8601036997,"[91, 96, 70, 21, 79]","[39, 14, 97, 72, 20]"
10,8601036943,"[11, 93, 37, 69, 20]","[65, 55, 71, 74, 1]"
11,8601036832,"[62, 101, 31, 10, 53]","[109, 74, 123, 13, 126]"
12,8601036799,"[70, 86, 42, 13, 101]","[39, 49, 65, 87, 30]"
13,8601036764,"[74, 30, 8, 137, 71]","[13, 86, 7, 70, 104]"
14,8601036512,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
15,8601036494,"[138, 69, 129, 46, 79]","[10, 14, 112, 20, 7]"
16,8601036407,"[13, 129, 64, 32, 2]","[106, 70, 21, 52, 53]"
17,8601036394,"[45, 8, 13, 19, 88]","[85, 21, 119, 94, 47]"
18,8601036370,"[100, 70, 128, 69, 64]","[10, 96, 87, 17, 110]"
19,8601036350,"[98, 45, 95, 53, 88]","[8, 17, 14, 99, 31]"
20,8601036329,"[14, 17, 11, 7, 71]","[72, 35, 27, 84, 98]"
21,8601036305,"[53, 50, 96, 26, 13]","[61, 49, 12, 14, 105]"
22,8601036184,"[31, 29, 106, 8, 14]","[36, 128, 70, 123, 40]"
23,8601036092,"[16, 26, 93, 47, 87]","[60, 109, 27, 58, 39]"
24,8601036021,"[120, 86, 47, 109, 26]","[70, 84, 2, 63, 21]"
25,8601036013,"[53, 13, 28, 114, 26]","[76, 86, 8, 47, 88]"
26,8601035989,"[53, 62, 71, 21, 1]","[28, 65, 63, 49, 8]"
27,8601035870,"[70, 129, 84, 47, 63]","[86, 53, 110, 36, 21]"
28,8601035868,"[86, 11, 12, 87, 57]","[21, 53, 62, 14, 96]"
29,8601035692,"[35, 47, 26, 100, 79]","[51, 64, 70, 129, 21]"
30,8601035651,"[2, 126, 114, 72, 123]","[95, 84, 86, 98, 100]"
31,8601035623,"[101, 12, 51, 14, 86]","[98, 4, 46, 100, 27]"
32,8601035612,"[30, 46, 76, 74, 104]","[102, 8, 71, 40, 7]"
33,8601035600,"[107, 38, 87, 10, 28]","[11, 136, 49, 64, 111]"
34,8601035591,"[88, 74, 27, 2, 8]","[42, 49, 45, 40, 102]"
35,8601035503,"[35, 98, 136, 100, 21]","[114, 22, 16, 13, 53]"
36,8601035478,"[47, 14, 35, 31, 109]","[126, 145, 20, 33, 53]"
37,8601035463,"[37, 70, 13, 69, 86]","[138, 36, 51, 129, 73]"
38,8601035361,"[60, 1, 110, 28, 63]","[64, 46, 53, 96, 35]"
39,8601035331,"[14, 21, 64, 54, 37]","[98, 51, 119, 7, 145]"
40,8601035189,"[75, 49, 135, 126, 71]","[52, 36, 100, 98, 111]"
41,8601035174,"[31, 129, 17, 53, 86]","[8, 2, 63, 13, 64]"
42,8601034959,"[10, 32, 97, 102, 63]","[84, 28, 56, 6, 53]"
43,8601034935,"[53, 46, 2, 76, 131]","[71, 26, 28, 41, 74]"
44,8601034901,"[35, 14, 98, 13, 68]","[131, 41, 74, 30, 28]"
45,8601034881,"[95, 13, 93, 86, 11]","[88, 51, 14, 97, 84]"
46,8601034864,"[111, 10, 69, 19, 11]","[5, 46, 35, 23, 128]"
47,8601034817,"[27, 53, 69, 13, 104]","[68, 70, 52, 38, 107]"
48,8601034662,"[40, 39, 47, 5, 8]","[64, 36, 63, 27, 34]"
49,8601034635,"[99, 112, 72, 17, 105]","[14, 46, 7, 2, 64]"
50,8601034622,"[53, 30, 18, 114, 11]","[49, 62, 48, 19, 73]"
51,8601034593,"[14, 98, 75, 53, 11]","[64, 123, 109, 29, 36]"
52,8601034586,"[41, 22, 95, 74, 20]","[8, 129, 97, 63, 27]"
53,8601034539,"[18, 72, 111, 135, 39]","[26, 108, 9, 22, 35]"
54,8601034414,"[53, 21, 2, 63, 138]","[78, 128, 62, 70, 126]"
55,8601034260,"[51, 98, 86, 11, 12]","[1, 37, 21, 27, 145]"
56,8601034172,"[98, 8, 21, 74, 26]","[123, 46, 106, 128, 7]"
57,8601034136,"[27, 1, 39, 53, 100]","[52, 16, 41, 31, 2]"
58,8601034105,"[46, 74, 100, 105, 97]","[86, 2, 64, 35, 42]"
59,8601034099,"[40, 34, 50, 98, 17]","[45, 96, 95, 1, 63]"
60,8601034062,"[15, 7, 26, 36, 94]","[86, 74, 48, 96, 45]"
61,8601034055,"[51, 137, 17, 40, 95]","[91, 35, 37, 68, 85]"
62,8601034001,"[67, 21, 84, 128, 104]","[83, 86, 145, 2, 54]"
63,8601033962,"[86, 49, 10, 29, 63]","[41, 14, 20, 119, 17]"
64,8601033890,"[105, 2, 6, 39, 83]","[5, 97, 98, 70, 9]"
65,8601033868,"[84, 101, 7, 102, 65]","[106, 137, 145, 87, 62]"
66,8601033848,"[88, 119, 26, 84, 70]","[46, 90, 110, 71, 30]"
67,8601033812,"[6, 64, 135, 14, 17]","[98, 40, 54, 80, 86]"
68,8601033699,"[50, 14, 21, 109, 47]","[59, 7, 74, 123, 105]"
69,8601033653,"[39, 13, 64, 67, 96]","[40, 110, 59, 27, 8]"
70,8601033606,"[145, 7, 36, 22, 26]","[137, 135, 9, 94, 64]"
71,8601033539,"[20, 1, 14, 135, 35]","[61, 22, 67, 123, 120]"
72,8601033533,"[86, 5, 31, 47, 109]","[21, 75, 64, 136, 91]"
73,8601033525,"[86, 27, 6, 106, 104]","[64, 8, 98, 123, 135]"
74,8601033511,"[96, 27, 67, 26, 39]","[120, 40, 1, 111, 2]"
75,8601033308,"[66, 51, 59, 27, 99]","[14, 41, 123, 85, 17]"
76,8601033234,"[16, 44, 76, 14, 30]","[99, 68, 47, 21, 90]"
77,8601033176,"[51, 7, 1, 19, 62]","[69, 129, 86, 26, 137]"
78,8601033165,"[90, 54, 19, 74, 129]","[123, 41, 20, 11, 79]"
79,8601033156,"[86, 26, 7, 28, 11]","[62, 21, 40, 14, 54]"
80,8601033134,"[1, 121, 105, 98, 64]","[78, 136, 25, 46, 76]"
81,8601033025,"[6, 50, 14, 11, 59]","[7, 27, 68, 10, 80]"
82,8601032904,"[74, 32, 26, 85, 7]","[22, 112, 2, 12, 9]"
83,8601032858,"[145, 100, 123, 61, 41]","[95, 84, 40, 71, 39]"
84,8601032822,"[60, 75, 14, 95, 119]","[63, 39, 77, 8, 53]"
85,8601032813,"[109, 38, 63, 98, 3]","[6, 126, 137, 74, 86]"
86,8601032802,"[71, 41, 31, 74, 14]","[129, 75, 100, 16, 49]"
87,8601032786,"[2, 75, 30, 11, 28]","[14, 13, 35, 111, 97]"
88,8601032744,"[67, 135, 7, 145, 65]","[5, 137, 114, 59, 109]"
89,8601032703,"[46, 64, 45, 80, 129]","[52, 63, 40, 14, 136]"
90,8601032645,"[64, 49, 74, 53, 29]","[7, 91, 48, 129, 97]"
91,8601032643,"[7, 52, 29, 30, 42]","[8, 40, 19, 86, 74]"
92,8601032619,"[25, 105, 21, 30, 85]","[64, 37, 47, 8, 14]"
93,8601032410,"[74, 72, 28, 128, 85]","[94, 76, 135, 100, 51]"
94,8601032393,"[93, 119, 128, 98, 86]","[2, 12, 63, 74, 21]"
95,8601032313,"[23, 94, 31, 136, 101]","[47, 2, 120, 71, 11]"
96,8601032167,"[137, 35, 114, 3, 56]","[126, 36, 41, 64, 119]"
97,8601032034,"[49, 44, 85, 101, 105]","[34, 14, 10, 26, 126]"
98,8601032014,"[131, 41, 43, 13, 100]","[42, 14, 135, 121, 55]"
99,8601031925,"[71, 74, 72, 75, 108]","[94, 14, 112, 31, 104]"
0,8601031880,"[95, 64, 59, 39, 11]","[2, 50, 8, 136, 52]"
1,8601031841,"[8, 36, 74, 30, 51]","[71, 13, 91, 67, 65]"
2,8601031748,"[14, 119, 74, 136, 91]","[64, 95, 112, 53, 11]"
3,8601031723,"[11, 64, 7, 16, 44]","[25, 88, 45, 49, 12]"
4,8601031690,"[26, 107, 98, 41, 25]","[95, 104, 40, 112, 17]"
5,8601031679,"[107, 21, 108, 64, 88]","[14, 25, 40, 10, 36]"
6,8601031669,"[22, 112, 69, 14, 11]","[71, 103, 82, 70, 135]"
7,8601031659,"[112, 137, 40, 84, 63]","[53, 8, 13, 128, 129]"
8,8601031629,"[26, 109, 53, 7, 104]","[40, 14, 46, 63, 17]"
9,8601031620,"[114, 137, 72, 128, 106]","[39, 41, 79, 29, 35]"
10,8601031612,"[87, 38, 47, 21, 138]","[74, 7, 49, 94, 85]"
11,8601031582,"[35, 26, 2, 5, 49]","[0, 8, 44, 64, 22]"
12,8601031537,"[113, 123, 70, 97, 79]","[131, 106, 14, 51, 17]"
13,8601031448,"[97, 31, 2, 7, 11]","[50, 15, 84, 96, 79]"
14,8601031436,"[39, 128, 137, 40, 93]","[8, 76, 3, 64, 100]"
15,8601031398,"[8, 75, 16, 31, 100]","[43, 2, 52, 72, 86]"
16,8601031296,"[135, 30, 101, 39, 11]","[97, 84, 102, 26, 63]"
17,8601031210,"[135, 26, 16, 68, 49]","[96, 126, 19, 136, 128]"
18,8601031127,"[26, 27, 94, 104, 76]","[96, 54, 14, 39, 52]"
19,8601031101,"[14, 59, 58, 46, 105]","[94, 100, 86, 2, 39]"
20,8601031086,"[107, 135, 56, 128, 8]","[19, 79, 101, 104, 70]"
21,8601031059,"[96, 88, 49, 105, 34]","[102, 64, 46, 13, 71]"
22,8601030890,"[107, 129, 64, 70, 106]","[98, 2, 26, 137, 8]"
23,8601030853,"[13, 48, 86, 98, 5]","[104, 71, 87, 81, 59]"
24,8601030781,"[12, 28, 7, 52, 79]","[21, 40, 46, 17, 73]"
25,8601030759,"[46, 45, 39, 40, 28]","[8, 21, 64, 98, 86]"
26,8601030723,"[68, 99, 74, 46, 17]","[106, 63, 22, 77, 131]"
27,8601030689,"[12, 102, 35, 21, 98]","[73, 126, 68, 40, 91]"
28,8601030611,"[41, 129, 52, 73, 14]","[98, 97, 128, 93, 47]"
29,8601030602,"[87, 138, 60, 49, 30]","[41, 64, 100, 74, 97]"
30,8601030561,"[43, 93, 36, 26, 128]","[22, 87, 108, 104, 41]"
31,8601030545,"[29, 114, 47, 26, 30]","[41, 98, 40, 21, 87]"
32,8601030471,"[49, 7, 35, 53, 26]","[145, 40, 105, 129, 32]"
33,8601030465,"[22, 96, 53, 110, 87]","[14, 49, 60, 86, 106]"
34,8601030384,"[86, 26, 73, 53, 10]","[1, 31, 110, 76, 65]"
35,8601030364,"[37, 28, 126, 123, 1]","[22, 129, 84, 109, 98]"
36,8601030234,"[10, 22, 98, 27, 40]","[76, 42, 38, 14, 71]"
37,8601030170,"[50, 36, 106, 19, 40]","[89, 7, 53, 35, 84]"
38,8601030095,"[14, 13, 128, 2, 1]","[38, 74, 39, 45, 49]"
39,8601030038,"[13, 14, 62, 36, 21]","[40, 60, 30, 8, 11]"
40,8601029978,"[109, 66, 53, 106, 96]","[69, 114, 47, 27, 63]"
41,8601029971,"[10, 9, 79, 52, 145]","[104, 8, 39, 14, 17]"
42,8601029936,"[111, 75, 61, 2, 1]","[129, 86, 126, 20, 46]"
43,8601029926,"[104, 12, 75, 136, 86]","[105, 70, 87, 26, 129]"
44,8601029894,"[7, 51, 64, 11, 95]","[114, 129, 83, 74, 5]"
45,8601029871,"[2, 102, 75, 88, 21]","[84, 105, 47, 26, 46]"
46,8601029837,"[49, 50, 107, 17, 51]","[86, 39, 123, 59, 60]"
47,8601029705,"[128, 38, 74, 46, 40]","[77, 101, 37, 13, 67]"
48,8601029681,"[34, 71, 70, 112, 78]","[100, 56, 64, 47, 6]"
49,8601029645,"[101, 42, 64, 5, 71]","[74, 31, 2, 14, 80]"
50,8601029592,"[135, 9, 31, 54, 35]","[21, 86, 29, 94, 100]"
51,8601029483,"[40, 71, 12, 13, 28]","[6, 39, 87, 129, 30]"
52,8601029474,"[20, 131, 104, 67, 106]","[34, 36, 68, 41, 88]"
53,8601029451,"[51, 21, 101, 59, 36]","[97, 131, 7, 106, 49]"
54,8601029448,"[28, 128, 20, 145, 120]","[22, 104, 79, 31, 8]"
55,8601029443,"[87, 59, 70, 2, 88]","[102, 8, 28, 27, 39]"
56,8601029418,"[126, 105, 1, 88, 7]","[101, 44, 97, 56, 114]"
57,8601029389,"[101, 40, 58, 107, 113]","[20, 105, 25, 86, 84]"
58,8601029355,"[112, 110, 6, 52, 47]","[21, 136, 98, 34, 41]"
59,8601029309,"[53, 14, 110, 21, 34]","[40, 136, 1, 74, 78]"
60,8601029290,"[106, 135, 107, 49, 87]","[34, 97, 21, 54, 2]"
61,8601029168,"[22, 59, 61, 8, 21]","[98, 70, 51, 136, 101]"
62,8601029160,"[37, 8, 13, 52, 38]","[71, 96, 70, 53, 45]"
63,8601029095,"[36, 45, 79, 39, 8]","[69, 47, 21, 18, 14]"
64,8601029074,"[126, 14, 28, 53, 128]","[109, 50, 129, 101, 11]"
65,8601029031,"[88, 99, 90, 35, 52]","[5, 32, 86, 42, 120]"
66,8601029005,"[35, 44, 53, 30, 129]","[97, 74, 19, 41, 75]"
67,8601029004,"[129, 101, 93, 11, 87]","[40, 1, 64, 47, 59]"
68,8601028935,"[30, 128, 70, 76, 2]","[92, 123, 54, 40, 53]"
69,8601028907,"[8, 39, 64, 137, 110]","[126, 128, 131, 10, 78]"
70,8601028903,"[42, 49, 74, 17, 112]","[7, 129, 21, 11, 12]"
71,8601028873,"[14, 97, 33, 51, 48]","[128, 70, 7, 74, 85]"
72,8601028819,"[64, 52, 27, 28, 145]","[16, 126, 30, 120, 26]"
73,8601028790,"[8, 11, 25, 104, 85]","[7, 138, 112, 1, 135]"
74,8601028740,"[98, 27, 59, 52, 44]","[40, 5, 129, 26, 13]"
75,8601028710,"[47, 106, 120, 75, 27]","[88, 40, 1, 53, 64]"
76,8601028657,"[40, 96, 128, 126, 41]","[30, 53, 13, 111, 20]"
77,8601028593,"[126, 29, 72, 21, 105]","[45, 13, 7, 114, 96]"
78,8601028586,"[92, 83, 51, 67, 62]","[36, 64, 128, 28, 95]"
79,8601028544,"[7, 25, 99, 89, 53]","[22, 1, 104, 49, 14]"
80,8601028522,"[7, 2, 20, 63, 26]","[15, 135, 88, 54, 128]"
81,8601028506,"[51, 76, 129, 64, 70]","[29, 39, 102, 31, 22]"
82,8601028323,"[91, 104, 1, 14, 88]","[21, 49, 54, 97, 86]"
83,8601028320,"[8, 21, 57, 128, 76]","[68, 54, 11, 16, 97]"
84,8601028286,"[44, 47, 40, 53, 13]","[102, 71, 21, 128, 70]"
85,8601028252,"[37, 104, 8, 36, 79]","[29, 86, 87, 53, 17]"
86,8601028244,"[9, 54, 27, 97, 21]","[106, 4, 7, 45, 40]"
87,8601028218,"[96, 87, 62, 8, 7]","[28, 70, 22, 129, 84]"
88,8601028120,"[135, 6, 22, 101, 128]","[47, 26, 19, 1, 69]"
89,8601028112,"[138, 14, 104, 101, 73]","[8, 82, 123, 63, 10]"
90,8601028101,"[30, 72, 7, 59, 27]","[39, 101, 42, 128, 94]"
91,8601028100,"[40, 52, 98, 44, 112]","[53, 36, 1, 7, 30]"
92,8601027988,"[33, 22, 60, 8, 35]","[70, 63, 90, 21, 96]"
93,8601027975,"[30, 26, 44, 64, 21]","[11, 39, 108, 57, 103]"
94,8601027951,"[6, 7, 87, 129, 34]","[104, 145, 88, 123, 75]"
95,8601027839,"[93, 86, 129, 101, 51]","[53, 119, 104, 48, 27]"
96,8601027828,"[49, 106, 52, 120, 35]","[86, 64, 111, 70, 28]"
97,8601027694,"[39, 59, 93, 40, 99]","[27, 10, 49, 45, 97]"
98,8601027693,"[51, 74, 6, 53, 31]","[41, 97, 71, 59, 52]"
